Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,EMA_5,EMA_10,Volatility_5,Volatility_10,Daily_Return,High_Low_Range,Body,Upper_Shadow,Lower_Shadow,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Close_Lag1,Close_Lag2,Volume_Lag1,Close_Rolling_Max_10,Close_Rolling_Min_10
2025-10-09,192.225,195.3,191.06,192.57,182997234,187.976,186.263,188.71005542918525,186.32797436319885,3.044327511947598,4.0048250065805915,1.8296229707577494,4.240000000000009,0.34499999999999886,2.730000000000018,1.164999999999992,71.55639913232103,3.3379057943106147,2.220138550598412,181.649,193.505769596444,169.792230403556,189.11,185.04,130168861.0,192.57,178.19
2025-10-10,193.505,195.62,182.05,183.16,268774359,187.084,186.76,186.86003695279015,185.75197902443543,3.7470161462156724,3.0971815144310204,-4.886534766578388,13.569999999999993,10.344999999999999,2.115000000000009,1.1099999999999852,49.42820838627698,2.9012189147242395,2.3563546234235777,181.916,193.6495800612018,170.1824199387982,192.57,189.11,182997234.0,192.57,181.85
2025-10-13,187.965,190.1099,185.96,188.32,153482755,187.64000000000001,187.407,187.34669130186012,186.21889192908353,3.6660128204905402,2.5921293263346925,2.81720899759772,4.149900000000002,0.35499999999998977,1.7899000000000171,2.0049999999999955,62.573099415204666,2.937646927416097,2.4726130842220817,182.4445,194.339078110259,170.549921889741,183.16,192.57,268774359.0,192.57,183.16
2025-10-14,184.77,184.8,179.7,180.03,205641380,186.638,186.752,184.90779420124008,185.0936388510683,4.9972662526626435,3.4947287289414564,-4.402081563296512,5.100000000000023,4.740000000000009,0.030000000000001137,0.3300000000000125,53.31455805892549,2.2713993940274975,2.432370346183165,182.702,194.12051423646795,171.28348576353204,188.32,183.16,153482755.0,192.57,180.03
2025-10-15,184.8,184.87,177.29,179.83,214450482,184.782,186.011,183.21519613416007,184.13661360541954,5.543128178204146,4.111005419061789,-0.11109259567849694,7.5800000000000125,4.969999999999999,0.06999999999999318,2.5400000000000205,52.34443470639791,1.7075712764834066,2.2874105322432134,183.17900000000003,193.11518353080777,173.2428164691923,180.03,188.32,205641380.0,192.57,179.83
2025-10-16,182.23,183.28,179.77,181.81,179723309,182.63,185.30300000000003,182.7467974227734,183.71359294988872,3.461553119627193,4.169337943713453,1.1010398709892621,3.509999999999991,0.4199999999999875,1.0500000000000114,2.039999999999992,53.84125636672327,1.404314816567279,2.1107913891080266,183.4575,192.87338774918558,174.04161225081444,179.83,180.03,214450482.0,192.57,179.83
2025-10-17,180.18,184.1,179.75,183.22,173135217,182.642,184.863,182.90453161518226,183.62384877718168,3.463952944253249,4.129632886562389,0.7755348990704514,4.349999999999994,3.039999999999992,0.8799999999999955,0.4300000000000068,51.52663249387119,1.2631957688658417,1.9412722650595895,183.785,192.6461642338322,174.9238357661678,181.81,179.83,179723309.0,192.57,179.83
2025-10-20,183.13,185.2,181.73,182.64,128544711,181.50600000000003,184.573,182.8163544101215,183.44496718133047,1.525099996721773,4.178346429975467,-0.3165593275843315,3.469999999999999,0.4900000000000091,2.069999999999993,0.9099999999999966,45.16208251473473,1.091969212759409,1.7714116545995535,183.7365,192.61230335874774,174.86069664125228,183.22,181.81,173135217.0,192.57,179.83
2025-10-21,182.785,182.785,179.8,181.16,124240168,181.732,184.185,182.26423627341435,183.02951860290673,1.3218812352101659,4.308289812804028,-0.810337275514672,2.984999999999985,1.625,0.0,1.3599999999999852,42.681752527684125,0.8273105809066692,1.5825914398609768,183.873,192.4852461157293,175.26075388427068,182.64,183.22,128544711.0,192.57,179.83
2025-10-22,181.14,183.44,176.76,180.28,162249552,181.82199999999997,183.302,181.60282418227627,182.52960612965094,1.1661560787479333,4.085866697123943,-0.4857584455729702,6.680000000000007,0.8599999999999852,2.3000000000000114,3.5200000000000102,39.44076526857985,0.540329480954739,1.3741390480797293,184.0385,192.20804105520202,175.86895894479798,181.16,182.64,124240168.0,192.57,179.83
2025-10-23,180.42,183.03,179.7901,182.16,111363718,181.892,182.261,181.78854945485085,182.46240501516894,1.1757210553531654,2.468024176002585,1.0428222764588435,3.2399000000000058,1.740000000000009,0.8700000000000045,0.6298999999999921,43.40260995650071,0.4593006478761197,1.1911713680390075,184.262,191.92940084966696,176.59459915033304,180.28,181.16,162249552.0,188.32,179.83
2025-10-24,183.835,187.47,183.5,186.26,131296677,182.5,182.57099999999997,183.27903296990058,183.15287683059276,2.291113266514955,2.769739057103454,2.250768555116389,3.969999999999999,2.424999999999983,1.210000000000008,0.33500000000000796,50.8294930875576,0.7176478510438358,1.0964666646399732,184.6655,191.81965955562694,177.51134044437308,182.16,180.28,111363718.0,188.32,179.83
2025-10-27,189.99,192.0,188.4318,191.49,153452704,184.26999999999998,182.88799999999998,186.01602197993373,184.6687174068486,4.640387914819319,3.5673793680453216,2.8079029313862414,3.5681999999999903,1.5,0.5099999999999909,1.5581999999999994,56.7006025348016,1.329086282573627,1.142990588226704,185.1475,192.78555948075677,177.50944051924324,186.26,182.16,131296677.0,191.49,179.83
2025-10-28,193.05,203.15,191.91,201.03,297986180,188.244,184.988,191.02068131995583,187.64349606014886,8.342585330699471,6.594608572327996,4.981983393388689,11.240000000000009,7.97999999999999,2.1200000000000045,1.1400000000000148,61.11940298507462,2.5540128453667705,1.4251950396547173,185.87,196.30149482147817,175.43850517852184,191.49,186.26,153452704.0,201.03,179.83
2025-10-29,207.98,212.1899,204.775,207.04,308829564,193.596,187.709,196.36045421330388,191.17013314012178,10.308245728541934,9.291854796301703,2.989603541759922,7.414899999999989,0.9399999999999977,4.209900000000005,2.2649999999999864,62.88512911843278,3.9640377837902747,1.9329635884818288,186.85999999999999,200.95416751336293,172.76583248663704,201.03,191.49,297986180.0,207.04,180.28
2025-10-30,205.15,206.16,201.41,202.89,178864443,197.742,189.817,198.53696947553593,193.301018023736,8.583261035294445,10.155868637284405,-2.0044435857805243,4.75,2.2600000000000193,1.009999999999991,1.4799999999999898,69.38494792690116,4.692529826329633,2.4848768360513898,187.56,203.36543810478562,171.75456189521438,207.04,201.03,308829564.0,207.04,180.28
2025-10-31,206.45,207.97,202.07,202.49,179802178,200.988,191.744,199.85464631702396,194.97174201942033,5.760079860557883,10.584192825991828,-0.1971511656562508,5.900000000000006,3.9599999999999795,1.5200000000000102,0.4200000000000159,65.35876869716023,5.177900744828179,3.0234816178067474,188.3035,205.46190659391496,171.14509340608507,202.89,207.04,178864443.0,207.04,180.28
2025-11-03,208.08,211.335,205.56,206.88,180267285,204.066,194.16799999999998,202.19643087801597,197.13687983407118,2.731635041509975,11.033706740911837,2.1680082967060033,5.775000000000006,1.200000000000017,3.2549999999999955,1.3199999999999932,81.79019654274217,5.849369119779141,3.5886591182012264,189.3705,208.36153109642183,170.37946890357816,202.49,202.89,179802178.0,207.04,180.28
2025-11-04,203.0,203.9699,197.93,198.69,188919320,203.598,195.921,201.02762058534398,197.4192653187855,3.479808902799855,10.089568265182434,-3.958816705336421,6.039899999999989,4.310000000000002,0.9698999999999955,0.7599999999999909,68.7773795300677,5.655455520441251,4.0020183986492315,190.053,209.36710839665895,170.73889160334105,206.88,202.49,180267285.0,207.04,180.28
2025-11-05,198.77,202.92,194.65,195.21,171350332,201.232,197.414,199.08841372356267,197.01758071536995,4.442906706200867,8.496853273745174,-1.7514721425335944,8.269999999999982,3.5600000000000023,4.149999999999977,0.5600000000000023,62.95436968290799,5.16147243810596,4.233909206540577,190.358,209.80163037360205,170.91436962639796,198.69,206.88,188919320.0,207.04,182.16
2025-11-06,196.42,197.62,186.38,188.08,223029778,198.27,198.006,195.41894248237512,195.39256603984813,7.164436474699448,7.458798235044942,-3.652476819835049,11.240000000000009,8.339999999999975,1.200000000000017,1.700000000000017,54.230501392757674,4.146853528149734,4.216498070862409,190.1335,209.57327720795004,170.69372279204995,195.21,198.69,171350332.0,207.04,186.26
2025-11-07,184.9,188.32,178.91,188.15,264942255,195.402,198.195,192.99596165491675,194.07573585078484,7.88662602130994,7.1454573759213975,0.03721820501914053,9.409999999999997,3.25,0.1699999999999875,5.990000000000009,54.839276304233294,3.3102506382621186,4.035248584342351,190.383,209.5724050811488,171.19359491885123,188.08,195.21,223029778.0,207.04,188.08
2025-11-10,195.11,199.94,193.79,199.05,198897134,193.836,198.951,195.0139744366112,194.98014751427849,5.433624941050197,6.7460003788251734,5.793250066436362,6.150000000000006,3.9399999999999977,0.8899999999999864,1.3200000000000216,63.48153730218541,3.486584549167702,3.925515777307421,190.9195,210.46277072233082,171.37622927766918,188.15,188.08,264942255.0,207.04,188.08
2025-11-11,195.155,195.42,191.3,193.16,176483327,192.73,198.16400000000002,194.3959829577408,194.6492116025915,4.713719338272326,6.932984286085576,-2.9590555136900343,4.119999999999976,1.9950000000000045,0.26499999999998636,1.8599999999999852,59.02466367713004,3.115147191054774,3.763442060056892,191.57600000000002,210.4497137170638,172.70228628293626,199.05,188.15,198897134.0,207.04,188.08
2025-11-12,195.72,195.89,191.13,193.8,154935263,192.448,196.83999999999997,194.19732197182722,194.4948094930294,4.568191108086704,6.283380194343274,0.3313315386208382,4.759999999999991,1.9199999999999875,0.1699999999999875,2.670000000000016,58.300057045065614,2.8396888940597194,3.5786914268574574,192.2745,210.3343460971468,174.21465390285317,193.16,199.05,176483327.0,206.88,188.08
2025-11-13,191.05,191.44,183.85,186.86,207423074,192.204,195.23700000000002,191.75154798121815,193.1066623124786,4.881652384183285,6.604961182491625,-3.58101135190918,7.590000000000003,4.189999999999998,0.38999999999998636,3.0100000000000193,50.41118421052633,2.037894628390518,3.2705320671640696,192.527,210.10561511819634,174.94838488180363,193.8,193.16,154935263.0,206.88,186.86
2025-11-14,182.86,191.01,180.58,190.17,186591856,192.608,194.005,191.2243653208121,192.57272371020974,4.533439091903904,6.240725118125229,1.7713796425131045,10.429999999999978,7.309999999999974,0.8400000000000034,2.280000000000001,49.07094594594593,1.6505299515455079,2.9465316440403573,192.8745,209.94590850723952,175.8030914927605,186.86,193.8,207423074.0,206.88,186.86
2025-11-17,185.965,189.0,184.32,186.6,173628858,190.118,191.97700000000003,189.68291021387475,191.48677394471707,3.383950354246019,4.695865912338875,-1.8772677078403466,4.680000000000007,0.6349999999999909,2.4000000000000057,1.6450000000000102,38.911940986629766,1.0434433249399149,2.5659139802202686,193.07250000000002,209.73097010729938,176.41402989270065,190.17,186.86,186591856.0,199.05,186.6
2025-11-18,183.375,184.8,179.65,181.36,213598877,187.75799999999998,190.244,186.90860680924985,189.64554231840486,4.6207488570578015,5.12167333766784,-2.808145766345116,5.150000000000006,2.0149999999999864,1.4250000000000114,1.710000000000008,30.031104199066874,0.1379088644946478,2.080312957075144,193.0825,209.71107385409374,176.45392614590628,186.6,190.17,173628858.0,199.05,181.36
2025-11-19,184.79,187.855,182.8301,186.52,247246436,186.30200000000002,189.375,186.77907120616658,189.07726189687668,3.155648903157709,4.918663436341217,2.845169827966476,5.024900000000002,1.7300000000000182,1.3349999999999795,1.9599000000000046,37.467462869392136,-0.1615031357344776,1.63194973851322,193.39450000000002,209.22674886775482,177.56225113224522,181.36,186.6,213598877.0,199.05,181.36
2025-11-20,195.95,196.0,179.85,180.64,343504849,185.05800000000002,188.63100000000003,184.7327141374444,187.5432142792627,3.9950494364901306,5.645323433308922,-3.1524769461720004,16.150000000000006,15.310000000000002,0.05000000000001137,0.789999999999992,34.567029241418254,-0.863304524680558,1.1328988858744644,193.3185,209.39059582507903,177.24640417492097,186.52,181.36,247246436.0,199.05,180.64
2025-11-21,181.235,184.56,172.93,178.88,346926153,182.8,187.704,182.78180942496294,185.96808441030586,3.549084388965627,6.438464620285417,-0.9743135518157642,11.629999999999995,2.355000000000018,3.3249999999999886,5.949999999999989,29.4600938967136,-1.5437095499268594,0.5975771987141997,192.9495,210.01228125659833,175.88671874340167,180.64,186.52,343504849.0,199.05,178.88
2025-11-24,179.49,183.5,176.48,182.55,256618335,181.99,186.05400000000003,182.70453961664197,185.34661451752297,2.8603321485448734,5.203539820801542,2.051654740608244,7.02000000000001,3.0600000000000023,0.9499999999999886,3.0100000000000193,37.31929604022628,-1.7664347457759106,0.12477480981617761,192.5025,210.18348100993495,174.82151899006504,178.88,180.64,346926153.0,193.8,178.88
